SKU;model;brand;product;description;long_description;width;width_unit;depth;depth_unit;height;height_unit;weight;weight_unit;price;sale_price;currency;stock;stock_status;category;tags;EAN;tax_class;shipping_class;product_type;parent_SKU;attribute_1_name;attribute_1_value;attribute_2_name;attribute_2_value;attribute_3_name;attribute_3_value;attribute_4_name;attribute_4_value;attribute_5_name;attribute_5_value;attribute_6_name;attribute_6_value;status;video_url;image;image_2;image_3;datasheet_url;manual_url;technicalmanual_url;drawing_url;catalogue_url;photo_url;card_url;brandcatalogue_url;price_url
CKNPGRIR332V;IR332V;PIZZAGROUP;Spiral mixer;Spiral mixer, rising top & extractible bowl, 2 speeds;The spiral mixer is the ideal machine for pizzerias, pastry-shops, bakeries and families. The particular shape of the spiral allows to obtain a perfectly mixed dough in few minutes. The grid allows to add ingredients, in all safety, while the machine is in use, and also to check in real time the dough consistency. All parts in contact with the food, as bowl, spiral and dough splitting rod are in AISI 304 stainless steel. Dough weight 25 kg | Capacity 33 L | Power 0,90/1,20 kW | Voltage 400 V | Phases 3+T | Frequency 50 Hz | Bowl 40x26 cm (Ø x H);46;cm;84;cm;73;cm;125;kg;3156;;EUR;;;Preparation> Mixers > Spiral mixers;Pizzagroup, Pizzeria, Pizza, Mixer;;;;simple;;Dough weight ( Kg);25;Capacity ( L);33;Power ( Kw);0,90/1,20;Bowl Size ( cm);40x26 cm;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_IR332V.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_IR332V.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_IR332V.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_IR332V.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_IR332V.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_IR332V.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_IR332V.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_IR332V.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_IR332V.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_IR332V.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_IR332V.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRIR33VS;IR33VS;PIZZAGROUP;Spiral mixer;Spiral mixer, rising top & extractible bowl;The spiral mixer is the ideal machine for pizzerias, pastry-shops, bakeries and families. The particular shape of the spiral allows to obtain a perfectly mixed dough in few minutes. The grid allows to add ingredients, in all safety, while the machine is in use, and also to check in real time the dough consistency. All parts in contact with the food, as bowl, spiral and dough splitting rod are in AISI 304 stainless steel. Dough weight 25 kg | Capacity 33 L | Power 1,50 kW | Voltage 230 V | Phases 1N+T | Frequency 50/60 Hz | Bowl 40x26 cm (Ø x H);46;cm;84;cm;73;cm;127;kg;3452;;EUR;;;Preparation> Mixers > Spiral mixers;Pizzagroup, Pizzeria, Pizza, Mixer;;;;simple;;Dough weight ( Kg);25;Capacity ( L);33;Power ( Kw);1,50;Bowl Size ( cm);40x26 cm;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_IR33VS.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_IR33VS.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_IR33VS.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_IR33VS.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_IR33VS.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_IR33VS.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_IR33VS.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_IR33VS.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_IR33VS.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_IR33VS.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_IR33VS.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRIR42;IR42;PIZZAGROUP;Spiral mixer;Spiral mixer, rising top & extractible bowl;The spiral mixer is the ideal machine for pizzerias, pastry-shops, bakeries and families. The particular shape of the spiral allows to obtain a perfectly mixed dough in few minutes. The grid allows to add ingredients, in all safety, while the machine is in use, and also to check in real time the dough consistency. All parts in contact with the food, as bowl, spiral and dough splitting rod are in AISI 304 stainless steel. Dough weight 38 kg | Capacity 42 L | Power 1,50 kW | Voltage 400 V | Phases 3+T | Frequency 50 Hz | Bowl 45x26 cm (Ø x H);49;cm;86;cm;73;cm;130;kg;3360;;EUR;;;Preparation> Mixers > Spiral mixers;Pizzagroup, Pizzeria, Pizza, Mixer;;;;simple;;Dough weight ( Kg);38;Capacity ( L);42;Power ( Kw);1,50;Bowl Size ( cm);45x26 cm;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_IR42.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_IR42.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_IR42.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_IR42.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_IR42.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_IR42.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_IR42.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_IR42.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_IR42.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_IR42.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_IR42.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRIR422V;IR422V;PIZZAGROUP;Spiral mixer;Spiral mixer, rising top & extractible bowl, 2 speeds;The spiral mixer is the ideal machine for pizzerias, pastry-shops, bakeries and families. The particular shape of the spiral allows to obtain a perfectly mixed dough in few minutes. The grid allows to add ingredients, in all safety, while the machine is in use, and also to check in real time the dough consistency. All parts in contact with the food, as bowl, spiral and dough splitting rod are in AISI 304 stainless steel. Dough weight 38 kg | Capacity 42 L | Power 1.10/1.50 kW | Voltage 400 V | Phases 3+T | Frequency 50 Hz | Bowl 45x26 cm (Ø x H);49;cm;86;cm;73;cm;129;kg;3639;;EUR;;;Preparation> Mixers > Spiral mixers;Pizzagroup, Pizzeria, Pizza, Mixer;;;;simple;;Dough weight ( Kg);38;Capacity ( L);42;Power ( Kw);1.10/1.50;Bowl Size ( cm);45x26 cm;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_IR422V.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_IR422V.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_IR422V.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_IR422V.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_IR422V.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_IR422V.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_IR422V.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_IR422V.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_IR422V.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_IR422V.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_IR422V.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRIR42VS;IR42VS;PIZZAGROUP;Spiral mixer;Spiral mixer, rising top & extractible bowl;The spiral mixer is the ideal machine for pizzerias, pastry-shops, bakeries and families. The particular shape of the spiral allows to obtain a perfectly mixed dough in few minutes. The grid allows to add ingredients, in all safety, while the machine is in use, and also to check in real time the dough consistency. All parts in contact with the food, as bowl, spiral and dough splitting rod are in AISI 304 stainless steel. Dough weight 38 kg | Capacity 42 L | Power 1,50 kW | Voltage 230 V | Phases 1N+T | Frequency 50/60 Hz | Bowl 45x26 cm (Ø x H);49;cm;86;cm;73;cm;131;kg;3660;;EUR;;;Preparation> Mixers > Spiral mixers;Pizzagroup, Pizzeria, Pizza, Mixer;;;;simple;;Dough weight ( Kg);38;Capacity ( L);42;Power ( Kw);1,50;Bowl Size ( cm);45x26 cm;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_IR42VS.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_IR42VS.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_IR42VS.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_IR42VS.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_IR42VS.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_IR42VS.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_IR42VS.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_IR42VS.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_IR42VS.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_IR42VS.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_IR42VS.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRIR53;IR53;PIZZAGROUP;Spiral mixer;Spiral mixer, rising top & extractible bowl;The spiral mixer is the ideal machine for pizzerias, pastry-shops, bakeries and families. The particular shape of the spiral allows to obtain a perfectly mixed dough in few minutes. The grid allows to add ingredients, in all safety, while the machine is in use, and also to check in real time the dough consistency. All parts in contact with the food, as bowl, spiral and dough splitting rod are in AISI 304 stainless steel. Dough weight 44 kg | Capacity 53 L | Power 1,50 kW | Voltage 400 V | Phases 3+T | Frequency 50 Hz | Bowl 50x27 cm (Ø x H);55;cm;87;cm;73;cm;134;kg;3437;;EUR;;;Preparation> Mixers > Spiral mixers;Pizzagroup, Pizzeria, Pizza, Mixer;;;;simple;;Dough weight ( Kg);44;Capacity ( L);53;Power ( Kw);1,50;Bowl Size ( cm);50x27 cm;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_IR53.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_IR53.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_IR53.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_IR53.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_IR53.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_IR53.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_IR53.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_IR53.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_IR53.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_IR53.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_IR53.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRIR532V;IR532V;PIZZAGROUP;Spiral mixer;Spiral mixer, rising top & extractible bowl, 2 speeds;The spiral mixer is the ideal machine for pizzerias, pastry-shops, bakeries and families. The particular shape of the spiral allows to obtain a perfectly mixed dough in few minutes. The grid allows to add ingredients, in all safety, while the machine is in use, and also to check in real time the dough consistency. All parts in contact with the food, as bowl, spiral and dough splitting rod are in AISI 304 stainless steel. Dough weight 44 kg | Capacity 53 L | Power 1.10/1.50 kW | Voltage 400 V | Phases 3+T | Frequency 50 Hz | Bowl 50x27 cm (Ø x H) ;55;cm;87;cm;73;cm;133;kg;3719;;EUR;;;Preparation> Mixers > Spiral mixers;Pizzagroup, Pizzeria, Pizza, Mixer;;;;simple;;Dough weight ( Kg);44;Capacity ( L);53;Power ( Kw);1.10/1.50;Bowl Size ( cm);50x27 cm;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_IR532V.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_IR532V.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_IR532V.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_IR532V.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_IR532V.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_IR532V.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_IR532V.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_IR532V.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_IR532V.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_IR532V.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_IR532V.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRIR53VS;IR53VS;PIZZAGROUP;Spiral mixer;Spiral mixer, rising top & extractible bowl;The spiral mixer is the ideal machine for pizzerias, pastry-shops, bakeries and families. The particular shape of the spiral allows to obtain a perfectly mixed dough in few minutes. The grid allows to add ingredients, in all safety, while the machine is in use, and also to check in real time the dough consistency. All parts in contact with the food, as bowl, spiral and dough splitting rod are in AISI 304 stainless steel. Dough weight 44 kg | Capacity 53 L | Power 1,50 kW | Voltage 230 V | Phases 1N+T | Frequency 50/60 Hz | Bowl 50x27 cm (Ø x H);55;cm;87;cm;73;cm;136;kg;4015;;EUR;;;Preparation> Mixers > Spiral mixers;Pizzagroup, Pizzeria, Pizza, Mixer;;;;simple;;Dough weight ( Kg);44;Capacity ( L);53;Power ( Kw);1,50;Bowl Size ( cm);50x27 cm;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_IR53VS.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_IR53VS.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_IR53VS.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_IR53VS.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_IR53VS.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_IR53VS.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_IR53VS.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_IR53VS.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_IR53VS.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_IR53VS.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_IR53VS.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRIRM10;IRM10;PIZZAGROUP;Spiral mixer;Spiral mixer, rising top & fixed bowl (monophase);The spiral mixer is the ideal machine for pizzerias, pastry-shops, bakeries and families. The particular shape of the spiral allows to obtain a perfectly mixed dough in few minutes. The grid allows to add ingredients, in all safety, while the machine is in use, and also to check in real time the dough consistency. All parts in contact with the food, as bowl, spiral and dough splitting rod are in AISI 304 stainless steel. Dough weight 8 kg | Capacity 10 L | Power 0,37 kW | Voltage 230 V | Phases 1N+T | Frequency 50 Hz | Bowl 26x20 cm (Ø x H);27;cm;59;cm;57;cm;50;kg;1722;;EUR;;;Preparation> Mixers > Spiral mixers;Pizzagroup, Pizzeria, Pizza, Mixer;;;;simple;;Dough weight ( Kg);8;Capacity ( L);10;Power ( Kw);0,37;Bowl Size ( cm);26x20 cm;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_IRM10.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_IRM10.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_IRM10.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_IRM10.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_IRM10.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_IRM10.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_IRM10.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_IRM10.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_IRM10.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_IRM10.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_IRM10.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRIRM22;IRM22;PIZZAGROUP;Spiral mixer;Spiral mixer, rising top & fixed bowl (monophase);The spiral mixer is the ideal machine for pizzerias, pastry-shops, bakeries and families. The particular shape of the spiral allows to obtain a perfectly mixed dough in few minutes. The grid allows to add ingredients, in all safety, while the machine is in use, and also to check in real time the dough consistency. All parts in contact with the food, as bowl, spiral and dough splitting rod are in AISI 304 stainless steel. Dough weight 18 kg | Capacity 22 L | Power 0,90 kW | Voltage 230 V | Phases 1N+T | Frequency 50 Hz | Bowl 36x21 cm (Ø x H);42;cm;72;cm;64;cm;100;kg;2611;;EUR;;;Preparation> Mixers > Spiral mixers;Pizzagroup, Pizzeria, Pizza, Mixer;;;;simple;;Dough weight ( Kg);18;Capacity ( L);22;Power ( Kw);0,90;Bowl Size ( cm);36x21 cm;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_IRM22.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_IRM22.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_IRM22.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_IRM22.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_IRM22.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_IRM22.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_IRM22.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_IRM22.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_IRM22.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_IRM22.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_IRM22.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRK4K8;K4K8;PIZZAGROUP;Accessory - Flame oven - Hood;Stainless steel hood for FLAME ovens.;Stainless steel hood for FLAME ovens.;112.0;cm;112.0;cm;29.5;cm;40.0;kg;1049.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_K4K8.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_K4K8.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_K4K8.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_K4K8.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_K4K8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_K4K8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_K4K8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_K4K8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_K4K8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_K4K8.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_K4K8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRK6K12;K6K12;PIZZAGROUP;Accessory - Flame oven - Hood;Stainless steel hood for FLAME ovens.;Stainless steel hood for FLAME ovens.;112.0;cm;147.0;cm;29.5;cm;47.0;kg;1131.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_K6K12.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_K6K12.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_K6K12.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_K6K12.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_K6K12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_K6K12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_K6K12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_K6K12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_K6K12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_K6K12.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_K6K12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
